unit,region,preproc,model,thresh,score,info_bound,num_iters,runtime
yy2728_4_B,L,surprise,binomial,0.25,0.102714,89.597800,54.40,604.36
yy2728_4_B,L,surprise,binomial,0.50,0.104613,89.597800,41.47,435.39
yy2728_4_B,L,surprise,binomial,0.75,0.126621,89.597800,75.00,604.34
yy2728_4_B,L,surprise,binomial,1.00,0.169117,89.597800,77.93,648.70
yy2728_4_B,L,surprise,leglm,0.00,0.156389,89.597800,28.53,359.04
yy2728_4_B,L,surprise,leglm,0.25,0.156048,89.597800,35.87,406.01
yy2728_4_B,L,surprise,leglm,0.50,0.155069,89.597800,21.27,300.48
yy2728_4_B,L,surprise,leglm,0.75,0.159911,89.597800,19.47,272.95
yy2728_4_B,L,surprise,leglm,1.00,0.169647,89.597800,56.00,502.84
gg0116_2_A,MLd,rawspectrogram,linear,0.00,0.172180,145.714000,827.07,6927.37
gg0116_2_A,MLd,rawspectrogram,linear,0.25,0.172567,145.714000,946.87,11977.48
gg0116_2_A,MLd,rawspectrogram,linear,0.50,0.175044,145.714000,514.07,6128.76
gg0116_2_A,MLd,rawspectrogram,linear,0.75,0.174803,145.714000,161.00,1739.85
gg0116_2_A,MLd,rawspectrogram,linear,1.00,0.165036,145.714000,100.73,825.53
gg0116_2_A,MLd,rawspectrogram,sepnl_spline,0.00,0.149459,145.714000,827.07,6927.37
gg0116_2_A,MLd,rawspectrogram,sepnl_spline,0.25,0.198345,145.714000,946.87,11977.48
gg0116_2_A,MLd,rawspectrogram,sepnl_spline,0.50,0.185951,145.714000,514.07,6128.76
gg0116_2_A,MLd,rawspectrogram,sepnl_spline,0.75,0.179391,145.714000,161.00,1739.85
gg0116_2_A,MLd,rawspectrogram,sepnl_spline,1.00,0.197637,145.714000,100.73,825.53
gg0116_2_A,MLd,rawspectrogram,sepnl_dists,0.00,0.175918,145.714000,827.07,6927.37
gg0116_2_A,MLd,rawspectrogram,sepnl_dists,0.25,0.177581,145.714000,946.87,11977.48
gg0116_2_A,MLd,rawspectrogram,sepnl_dists,0.50,0.179622,145.714000,514.07,6128.76
gg0116_2_A,MLd,rawspectrogram,sepnl_dists,0.75,0.182356,145.714000,161.00,1739.85
gg0116_2_A,MLd,rawspectrogram,sepnl_dists,1.00,0.205417,145.714000,100.73,825.53
gg0116_2_A,MLd,rawspectrogram,poisson,0.00,0.058410,145.714000,334.27,3054.13
gg0116_2_A,MLd,rawspectrogram,poisson,0.25,0.061888,145.714000,197.33,2124.52
gg0116_2_A,MLd,rawspectrogram,poisson,0.50,0.128089,145.714000,253.80,4165.87
gg0116_2_A,MLd,rawspectrogram,poisson,0.75,0.146879,145.714000,95.80,1276.25
gg0116_2_A,MLd,rawspectrogram,poisson,1.00,0.144244,145.714000,22.27,396.29
gg0116_2_A,MLd,rawspectrogram,binomial,0.00,0.054268,145.714000,169.33,1177.51
gg0116_2_A,MLd,rawspectrogram,binomial,0.25,0.064620,145.714000,272.60,4044.60
gg0116_2_A,MLd,rawspectrogram,binomial,0.50,0.102715,145.714000,237.13,2480.12
gg0116_2_A,MLd,rawspectrogram,binomial,0.75,0.136331,145.714000,206.13,3751.82
gg0116_2_A,MLd,rawspectrogram,binomial,1.00,0.149558,145.714000,26.60,306.85
gg0116_2_A,MLd,rawspectrogram,leglm,0.00,0.064196,145.714000,209.40,3459.90
gg0116_2_A,MLd,rawspectrogram,leglm,0.25,0.074937,145.714000,173.93,3212.90
gg0116_2_A,MLd,rawspectrogram,leglm,0.50,0.134023,145.714000,252.53,3820.27
gg0116_2_A,MLd,rawspectrogram,leglm,0.75,0.149696,145.714000,88.93,972.65
gg0116_2_A,MLd,rawspectrogram,leglm,1.00,0.156953,145.714000,20.33,378.14
gg0116_2_A,MLd,lyons,linear,0.00,0.232605,145.714000,945.27,16778.32
gg0116_2_A,MLd,lyons,linear,0.25,0.230508,145.714000,253.73,2771.16
gg0116_2_A,MLd,lyons,linear,0.50,0.242420,145.714000,169.53,2150.56
gg0116_2_A,MLd,lyons,linear,0.75,0.234642,145.714000,85.27,946.72
gg0116_2_A,MLd,lyons,linear,1.00,0.230056,145.714000,99.20,1053.78
gg0116_2_A,MLd,lyons,sepnl_spline,0.00,0.286418,145.714000,945.27,16778.32
gg0116_2_A,MLd,lyons,sepnl_spline,0.25,0.302253,145.714000,253.73,2019.02
gg0116_2_A,MLd,lyons,sepnl_spline,0.50,0.301728,145.714000,169.53,2150.56
gg0116_2_A,MLd,lyons,sepnl_spline,0.75,0.297923,145.714000,85.27,946.72
gg0116_2_A,MLd,lyons,sepnl_spline,1.00,0.282503,145.714000,99.20,1053.78
gg0116_2_A,MLd,lyons,sepnl_dists,0.00,0.295228,145.714000,945.27,16778.32
gg0116_2_A,MLd,lyons,sepnl_dists,0.25,0.296377,145.714000,253.73,2019.02
gg0116_2_A,MLd,lyons,sepnl_dists,0.50,0.305083,145.714000,169.53,2150.56
gg0116_2_A,MLd,lyons,sepnl_dists,0.75,0.296735,145.714000,85.27,946.72
gg0116_2_A,MLd,lyons,sepnl_dists,1.00,0.298163,145.714000,99.20,1053.78
gg0116_2_A,MLd,lyons,poisson,0.00,0.107041,145.714000,219.27,4801.53
gg0116_2_A,MLd,lyons,poisson,0.25,0.146125,145.714000,116.67,3134.21
gg0116_2_A,MLd,lyons,poisson,0.50,0.169769,145.714000,85.73,955.37
gg0116_2_A,MLd,lyons,poisson,0.75,0.343150,145.714000,135.07,1715.67
gg0116_2_A,MLd,lyons,poisson,1.00,0.324759,145.714000,68.13,744.40
gg0116_2_A,MLd,lyons,binomial,0.00,0.061753,145.714000,116.40,1155.07
gg0116_2_A,MLd,lyons,binomial,0.25,0.059438,145.714000,42.60,848.57
gg0116_2_A,MLd,lyons,binomial,0.50,0.210653,145.714000,180.53,3376.99
gg0116_2_A,MLd,lyons,binomial,0.75,0.328765,145.714000,169.07,973.65
gg0116_2_A,MLd,lyons,binomial,1.00,0.331722,145.714000,61.93,838.74
gg0116_2_A,MLd,lyons,leglm,0.00,0.116141,145.714000,165.93,1782.11
gg0116_2_A,MLd,lyons,leglm,0.25,0.115165,145.714000,56.33,583.75
gg0116_2_A,MLd,lyons,leglm,0.50,0.273178,145.714000,136.87,1451.60
gg0116_2_A,MLd,lyons,leglm,0.75,0.345051,145.714000,72.27,840.77
gg0116_2_A,MLd,lyons,leglm,1.00,0.334956,145.714000,67.73,906.27
gg0116_2_A,MLd,surprise,linear,0.00,0.175093,145.714000,50.67,1530.87
gg0116_2_A,MLd,surprise,linear,0.25,0.174750,145.714000,38.00,704.58
gg0116_2_A,MLd,surprise,linear,0.50,0.176139,145.714000,17.27,390.37
gg0116_2_A,MLd,surprise,linear,0.75,0.174001,145.714000,8.07,301.20
gg0116_2_A,MLd,surprise,linear,1.00,0.165760,145.714000,50.53,773.09
gg0116_2_A,MLd,surprise,sepnl_spline,0.00,0.143681,145.714000,50.67,1530.87
gg0116_2_A,MLd,surprise,sepnl_spline,0.25,0.147077,145.714000,38.00,704.58
gg0116_2_A,MLd,surprise,sepnl_spline,0.50,0.138958,145.714000,17.27,390.37
gg0116_2_A,MLd,surprise,sepnl_spline,0.75,0.183989,145.714000,8.07,301.20
gg0116_2_A,MLd,surprise,sepnl_spline,1.00,0.166566,145.714000,50.53,773.09
gg0116_2_A,MLd,surprise,sepnl_dists,0.00,0.163186,145.714000,50.67,1530.87
gg0116_2_A,MLd,surprise,sepnl_dists,0.25,0.161237,145.714000,38.00,704.58
gg0116_2_A,MLd,surprise,sepnl_dists,0.50,0.168051,145.714000,17.27,390.37
gg0116_2_A,MLd,surprise,sepnl_dists,0.75,0.163036,145.714000,8.07,301.20
gg0116_2_A,MLd,surprise,sepnl_dists,1.00,0.148232,145.714000,50.53,773.09
gg0116_2_A,MLd,surprise,poisson,0.00,0.266057,145.714000,45.20,2126.78
gg0116_2_A,MLd,surprise,poisson,0.25,0.262330,145.714000,19.07,769.29
gg0116_2_A,MLd,surprise,poisson,0.50,0.252728,145.714000,26.07,1127.67
gg0116_2_A,MLd,surprise,poisson,0.75,0.237978,145.714000,26.00,831.02
gg0116_2_A,MLd,surprise,poisson,1.00,0.119508,145.714000,95.80,2064.77
gg0116_2_A,MLd,surprise,binomial,0.00,0.202616,145.714000,60.87,2083.42
gg0116_2_A,MLd,surprise,binomial,0.25,0.191863,145.714000,22.47,901.03
gg0116_2_A,MLd,surprise,binomial,0.50,0.207128,145.714000,30.80,431.39
gg0116_2_A,MLd,surprise,binomial,0.75,0.227692,145.714000,30.93,739.18
gg0116_2_A,MLd,surprise,binomial,1.00,0.130048,145.714000,69.27,1173.07
gg0116_2_A,MLd,surprise,leglm,0.00,0.263429,145.714000,26.20,1196.82
gg0116_2_A,MLd,surprise,leglm,0.25,0.264938,145.714000,26.00,929.14
gg0116_2_A,MLd,surprise,leglm,0.50,0.257445,145.714000,20.80,391.85
gg0116_2_A,MLd,surprise,leglm,0.75,0.243979,145.714000,15.13,767.09
gg0116_2_A,MLd,surprise,leglm,1.00,0.136688,145.714000,59.73,1803.70
gr1070_1,OV,rawspectrogram,linear,0.00,0.690307,42.898100,1282.80,35338.20
gr1070_1,OV,rawspectrogram,linear,0.25,0.705752,42.898100,521.07,15922.44
gr1070_1,OV,rawspectrogram,linear,0.50,0.726326,42.898100,223.47,1863.02
gr1070_1,OV,rawspectrogram,linear,0.75,0.732063,42.898100,110.73,957.12
gr1070_1,OV,rawspectrogram,linear,1.00,0.724382,42.898100,132.87,886.72
gr1070_1,OV,rawspectrogram,sepnl_spline,0.00,0.666684,42.898100,1282.80,35338.20
gr1070_1,OV,rawspectrogram,sepnl_spline,0.25,0.712348,42.898100,521.07,15922.44
gr1070_1,OV,rawspectrogram,sepnl_spline,0.50,0.734435,42.898100,223.47,1863.02
gr1070_1,OV,rawspectrogram,sepnl_spline,0.75,0.747496,42.898100,110.73,957.12
gr1070_1,OV,rawspectrogram,sepnl_spline,1.00,0.749549,42.898100,132.87,886.72
gr1070_1,OV,rawspectrogram,sepnl_dists,0.00,0.671278,42.898100,1282.80,35338.20
gr1070_1,OV,rawspectrogram,sepnl_dists,0.25,0.706420,42.898100,521.07,15922.44
gr1070_1,OV,rawspectrogram,sepnl_dists,0.50,0.731557,42.898100,223.47,1863.02
gr1070_1,OV,rawspectrogram,sepnl_dists,0.75,0.743784,42.898100,110.73,957.12
gr1070_1,OV,rawspectrogram,sepnl_dists,1.00,0.745975,42.898100,132.87,886.72
gr1070_1,OV,rawspectrogram,poisson,0.00,0.529493,42.898100,337.13,7716.91
gr1070_1,OV,rawspectrogram,poisson,0.25,0.685858,42.898100,794.33,16103.08
gr1070_1,OV,rawspectrogram,poisson,0.50,0.691039,42.898100,401.27,5260.96
gr1070_1,OV,rawspectrogram,poisson,0.75,0.696818,42.898100,164.20,1168.01
gr1070_1,OV,rawspectrogram,poisson,1.00,0.695755,42.898100,127.73,903.44
gr1070_1,OV,rawspectrogram,binomial,0.00,0.389238,42.898100,168.60,1503.41
gr1070_1,OV,rawspectrogram,binomial,0.25,0.442998,42.898100,335.07,4666.43
gr1070_1,OV,rawspectrogram,binomial,0.50,0.659170,42.898100,829.27,13005.53
gr1070_1,OV,rawspectrogram,binomial,0.75,0.700693,42.898100,355.47,3089.69
gr1070_1,OV,rawspectrogram,binomial,1.00,0.702625,42.898100,134.47,1142.18
gr1070_1,OV,rawspectrogram,leglm,0.00,0.669008,42.898100,1045.00,15252.33
gr1070_1,OV,rawspectrogram,leglm,0.25,0.716761,42.898100,567.53,8721.42
gr1070_1,OV,rawspectrogram,leglm,0.50,0.724506,42.898100,235.27,2998.23
gr1070_1,OV,rawspectrogram,leglm,0.75,0.725898,42.898100,127.53,1736.42
gr1070_1,OV,rawspectrogram,leglm,1.00,0.714838,42.898100,97.00,1166.03
gr1070_1,OV,lyons,linear,0.00,0.659959,42.898100,834.93,33370.27
gr1070_1,OV,lyons,linear,0.25,0.764550,42.898100,249.93,2523.96
gr1070_1,OV,lyons,linear,0.50,0.770032,42.898100,278.00,2821.78
gr1070_1,OV,lyons,linear,0.75,0.774653,42.898100,196.80,1635.75
gr1070_1,OV,lyons,linear,1.00,0.774103,42.898100,162.47,1807.78
gr1070_1,OV,lyons,sepnl_spline,0.00,0.690397,42.898100,834.93,33370.27
gr1070_1,OV,lyons,sepnl_spline,0.25,0.765191,42.898100,249.93,2523.96
gr1070_1,OV,lyons,sepnl_spline,0.50,0.775605,42.898100,278.00,2821.78
gr1070_1,OV,lyons,sepnl_spline,0.75,0.772851,42.898100,196.80,1635.75
gr1070_1,OV,lyons,sepnl_spline,1.00,0.781717,42.898100,162.47,1807.78
gr1070_1,OV,lyons,sepnl_dists,0.00,0.548364,42.898100,834.93,33370.27
gr1070_1,OV,lyons,sepnl_dists,0.25,0.630040,42.898100,249.93,2523.96
gr1070_1,OV,lyons,sepnl_dists,0.50,0.635703,42.898100,278.00,2821.78
gr1070_1,OV,lyons,sepnl_dists,0.75,0.639103,42.898100,196.80,1635.75
gr1070_1,OV,lyons,sepnl_dists,1.00,0.644590,42.898100,162.47,1807.78
gr1070_1,OV,lyons,poisson,0.00,0.569229,42.898100,372.60,3806.65
gr1070_1,OV,lyons,poisson,0.25,0.726798,42.898100,235.87,2291.35
gr1070_1,OV,lyons,poisson,0.50,0.725060,42.898100,203.53,1755.15
gr1070_1,OV,lyons,poisson,0.75,0.721334,42.898100,169.67,1211.37
gr1070_1,OV,lyons,poisson,1.00,0.721754,42.898100,144.13,1974.86
gr1070_1,OV,lyons,binomial,0.00,0.457456,42.898100,386.00,3008.22
gr1070_1,OV,lyons,binomial,0.25,0.568489,42.898100,213.60,2609.89
gr1070_1,OV,lyons,binomial,0.50,0.697901,42.898100,396.47,4397.49
gr1070_1,OV,lyons,binomial,0.75,0.733144,42.898100,314.93,3100.42
gr1070_1,OV,lyons,binomial,1.00,0.734348,42.898100,174.00,2163.50
gr1070_1,OV,lyons,leglm,0.00,0.685632,42.898100,450.73,6225.35
gr1070_1,OV,lyons,leglm,0.25,0.742531,42.898100,213.87,2340.61
gr1070_1,OV,lyons,leglm,0.50,0.749810,42.898100,209.00,1754.06
gr1070_1,OV,lyons,leglm,0.75,0.750619,42.898100,165.20,1640.56
gr1070_1,OV,lyons,leglm,1.00,0.744023,42.898100,165.47,1816.27
gr1070_1,OV,surprise,linear,0.00,0.587788,42.898100,85.93,9105.14
gr1070_1,OV,surprise,linear,0.25,0.587800,42.898100,102.00,6941.35
gr1070_1,OV,surprise,linear,0.50,0.588557,42.898100,57.33,821.56
gr1070_1,OV,surprise,linear,0.75,0.594318,42.898100,34.07,1703.23
gr1070_1,OV,surprise,linear,1.00,0.618641,42.898100,158.00,1718.03
gr1070_1,OV,surprise,sepnl_spline,0.00,0.581523,42.898100,85.93,9105.14
gr1070_1,OV,surprise,sepnl_spline,0.25,0.580862,42.898100,102.00,6941.35
gr1070_1,OV,surprise,sepnl_spline,0.50,0.582155,42.898100,57.33,821.56
gr1070_1,OV,surprise,sepnl_spline,0.75,0.592431,42.898100,34.07,1703.23
gr1070_1,OV,surprise,sepnl_spline,1.00,0.623137,42.898100,158.00,1718.03
gr1070_1,OV,surprise,sepnl_dists,0.00,0.478245,42.898100,85.93,9105.14
gr1070_1,OV,surprise,sepnl_dists,0.25,0.479966,42.898100,102.00,6941.35
gr1070_1,OV,surprise,sepnl_dists,0.50,0.475996,42.898100,57.33,821.56
gr1070_1,OV,surprise,sepnl_dists,0.75,0.485316,42.898100,34.07,1703.23
gr1070_1,OV,surprise,sepnl_dists,1.00,0.615701,42.898100,158.00,1718.03
gr1070_1,OV,surprise,poisson,0.00,0.554066,42.898100,95.53,3751.77
gr1070_1,OV,surprise,poisson,0.25,0.554871,42.898100,96.27,1433.21
gr1070_1,OV,surprise,poisson,0.50,0.556624,42.898100,80.47,1851.63
gr1070_1,OV,surprise,poisson,0.75,0.561344,42.898100,38.67,815.03
gr1070_1,OV,surprise,poisson,1.00,0.565003,42.898100,158.67,2787.66
gr1070_1,OV,surprise,binomial,0.00,0.413444,42.898100,214.33,5541.66
gr1070_1,OV,surprise,binomial,0.25,0.406691,42.898100,125.67,1943.75
gr1070_1,OV,surprise,binomial,0.50,0.417543,42.898100,168.60,3290.10
gr1070_1,OV,surprise,binomial,0.75,0.460012,42.898100,134.80,1933.45
gr1070_1,OV,surprise,binomial,1.00,0.572918,42.898100,188.73,3378.62
gr1070_1,OV,surprise,leglm,0.00,0.585707,42.898100,93.13,2571.93
gr1070_1,OV,surprise,leglm,0.25,0.585886,42.898100,92.93,1340.88
gr1070_1,OV,surprise,leglm,0.50,0.586795,42.898100,65.80,801.14
gr1070_1,OV,surprise,leglm,0.75,0.588442,42.898100,35.93,504.67
gr1070_1,OV,surprise,leglm,1.00,0.569343,42.898100,141.27,2520.53
pupu2122_1_B,CM,rawspectrogram,linear,0.00,0.281366,62.099200,574.53,18886.43
pupu2122_1_B,CM,rawspectrogram,linear,0.25,0.282689,62.099200,421.53,15434.75
pupu2122_1_B,CM,rawspectrogram,linear,0.50,0.283842,62.099200,194.20,2300.60
pupu2122_1_B,CM,rawspectrogram,linear,0.75,0.273381,62.099200,72.87,900.50
pupu2122_1_B,CM,rawspectrogram,linear,1.00,0.234041,62.099200,44.93,487.34
pupu2122_1_B,CM,rawspectrogram,sepnl_spline,0.00,0.330855,62.099200,574.53,18886.43
pupu2122_1_B,CM,rawspectrogram,sepnl_spline,0.25,0.354973,62.099200,421.53,15434.75
pupu2122_1_B,CM,rawspectrogram,sepnl_spline,0.50,0.360431,62.099200,194.20,2300.60
pupu2122_1_B,CM,rawspectrogram,sepnl_spline,0.75,0.381259,62.099200,72.87,900.50
pupu2122_1_B,CM,rawspectrogram,sepnl_spline,1.00,0.362468,62.099200,44.93,487.34
pupu2122_1_B,CM,rawspectrogram,sepnl_dists,0.00,0.372117,62.099200,574.53,18886.43
pupu2122_1_B,CM,rawspectrogram,sepnl_dists,0.25,0.360345,62.099200,421.53,15434.75
pupu2122_1_B,CM,rawspectrogram,sepnl_dists,0.50,0.375743,62.099200,194.20,2300.60
pupu2122_1_B,CM,rawspectrogram,sepnl_dists,0.75,0.394568,62.099200,72.87,900.50
pupu2122_1_B,CM,rawspectrogram,sepnl_dists,1.00,0.363310,62.099200,44.93,487.34
pupu2122_1_B,CM,rawspectrogram,poisson,0.00,0.087278,62.099200,167.53,2346.68
pupu2122_1_B,CM,rawspectrogram,poisson,0.25,0.087941,62.099200,110.47,6494.70
pupu2122_1_B,CM,rawspectrogram,poisson,0.50,0.223571,62.099200,264.87,6878.56
pupu2122_1_B,CM,rawspectrogram,poisson,0.75,0.325817,62.099200,149.93,1410.82
pupu2122_1_B,CM,rawspectrogram,poisson,1.00,0.326535,62.099200,33.73,1073.99
pupu2122_1_B,CM,rawspectrogram,binomial,0.00,0.099516,62.099200,335.53,3390.58
pupu2122_1_B,CM,rawspectrogram,binomial,0.25,0.091580,62.099200,277.07,5275.00
pupu2122_1_B,CM,rawspectrogram,binomial,0.50,0.186881,62.099200,668.60,13835.51
pupu2122_1_B,CM,rawspectrogram,binomial,0.75,0.321153,62.099200,177.80,1921.76
pupu2122_1_B,CM,rawspectrogram,binomial,1.00,0.320939,62.099200,37.33,1168.46
pupu2122_1_B,CM,rawspectrogram,leglm,0.00,0.080017,62.099200,136.73,4166.05
pupu2122_1_B,CM,rawspectrogram,leglm,0.25,0.106962,62.099200,194.87,2342.30
pupu2122_1_B,CM,rawspectrogram,leglm,0.50,0.259059,62.099200,337.27,5894.16
pupu2122_1_B,CM,rawspectrogram,leglm,0.75,0.332407,62.099200,110.67,1945.75
pupu2122_1_B,CM,rawspectrogram,leglm,1.00,0.333095,62.099200,40.73,942.43
pupu2122_1_B,CM,lyons,linear,0.00,0.288225,62.099200,490.07,23814.50
pupu2122_1_B,CM,lyons,linear,0.25,0.290923,62.099200,279.33,8116.84
pupu2122_1_B,CM,lyons,linear,0.50,0.294952,62.099200,165.53,4289.45
pupu2122_1_B,CM,lyons,linear,0.75,0.287824,62.099200,73.53,2060.49
pupu2122_1_B,CM,lyons,linear,1.00,0.259842,62.099200,73.27,689.45
pupu2122_1_B,CM,lyons,sepnl_spline,0.00,0.335323,62.099200,490.07,23814.50
pupu2122_1_B,CM,lyons,sepnl_spline,0.25,0.328091,62.099200,279.33,8116.84
pupu2122_1_B,CM,lyons,sepnl_spline,0.50,0.336590,62.099200,165.53,4289.45
pupu2122_1_B,CM,lyons,sepnl_spline,0.75,0.336490,62.099200,73.53,2060.49
pupu2122_1_B,CM,lyons,sepnl_spline,1.00,0.300189,62.099200,73.27,689.45
pupu2122_1_B,CM,lyons,sepnl_dists,0.00,0.335964,62.099200,490.07,23814.50
pupu2122_1_B,CM,lyons,sepnl_dists,0.25,0.327166,62.099200,279.33,8116.84
pupu2122_1_B,CM,lyons,sepnl_dists,0.50,0.329425,62.099200,165.53,4289.45
pupu2122_1_B,CM,lyons,sepnl_dists,0.75,0.304842,62.099200,73.53,2060.49
pupu2122_1_B,CM,lyons,sepnl_dists,1.00,0.286567,62.099200,73.27,689.45
pupu2122_1_B,CM,lyons,poisson,0.00,0.061908,62.099200,1.00,158.83
pupu2122_1_B,CM,lyons,poisson,0.25,0.096992,62.099200,49.40,936.98
pupu2122_1_B,CM,lyons,poisson,0.50,0.191913,62.099200,151.00,2653.00
pupu2122_1_B,CM,lyons,poisson,0.75,0.330234,62.099200,179.80,2656.32
pupu2122_1_B,CM,lyons,poisson,1.00,0.306054,62.099200,65.47,635.67
pupu2122_1_B,CM,lyons,binomial,0.00,0.070831,62.099200,94.13,3192.65
pupu2122_1_B,CM,lyons,binomial,0.25,0.092332,62.099200,203.27,3442.62
pupu2122_1_B,CM,lyons,binomial,0.50,0.209372,62.099200,323.53,3516.12
pupu2122_1_B,CM,lyons,binomial,0.75,0.313573,62.099200,198.60,2707.48
pupu2122_1_B,CM,lyons,binomial,1.00,0.305322,62.099200,74.87,1008.58
pupu2122_1_B,CM,lyons,leglm,0.00,0.088853,62.099200,54.60,593.72
pupu2122_1_B,CM,lyons,leglm,0.25,0.089006,62.099200,29.13,1778.02
pupu2122_1_B,CM,lyons,leglm,0.50,0.296357,62.099200,206.80,3174.35
pupu2122_1_B,CM,lyons,leglm,0.75,0.325716,62.099200,109.60,2560.04
pupu2122_1_B,CM,lyons,leglm,1.00,0.304188,62.099200,59.33,1391.92
pupu2122_1_B,CM,surprise,linear,0.00,0.341812,62.099200,32.27,5698.92
pupu2122_1_B,CM,surprise,linear,0.25,0.343132,62.099200,23.00,647.72
pupu2122_1_B,CM,surprise,linear,0.50,0.344079,62.099200,14.87,643.43
pupu2122_1_B,CM,surprise,linear,0.75,0.343032,62.099200,9.87,495.92
pupu2122_1_B,CM,surprise,linear,1.00,0.337654,62.099200,40.53,3555.84
pupu2122_1_B,CM,surprise,sepnl_spline,0.00,0.332356,62.099200,32.27,5698.92
pupu2122_1_B,CM,surprise,sepnl_spline,0.25,0.385946,62.099200,23.00,647.72
pupu2122_1_B,CM,surprise,sepnl_spline,0.50,0.393205,62.099200,14.87,643.43
pupu2122_1_B,CM,surprise,sepnl_spline,0.75,0.399508,62.099200,9.87,495.92
pupu2122_1_B,CM,surprise,sepnl_spline,1.00,0.388023,62.099200,40.53,3555.84
pupu2122_1_B,CM,surprise,sepnl_dists,0.00,0.366546,62.099200,32.27,5698.92
pupu2122_1_B,CM,surprise,sepnl_dists,0.25,0.368487,62.099200,23.00,647.72
pupu2122_1_B,CM,surprise,sepnl_dists,0.50,0.354224,62.099200,14.87,643.43
pupu2122_1_B,CM,surprise,sepnl_dists,0.75,0.358533,62.099200,9.87,495.92
pupu2122_1_B,CM,surprise,sepnl_dists,1.00,0.370728,62.099200,40.53,3555.84
pupu2122_1_B,CM,surprise,poisson,0.00,0.299821,62.099200,74.87,2229.30
pupu2122_1_B,CM,surprise,poisson,0.25,0.296027,62.099200,30.87,2766.32
pupu2122_1_B,CM,surprise,poisson,0.50,0.315933,62.099200,29.07,669.45
pupu2122_1_B,CM,surprise,poisson,0.75,0.320061,62.099200,45.27,1434.60
pupu2122_1_B,CM,surprise,poisson,1.00,0.363868,62.099200,46.40,2125.03
pupu2122_1_B,CM,surprise,binomial,0.00,0.200531,62.099200,91.67,5243.77
pupu2122_1_B,CM,surprise,binomial,0.25,0.199797,62.099200,55.73,1439.62
pupu2122_1_B,CM,surprise,binomial,0.50,0.215861,62.099200,43.80,1739.73
pupu2122_1_B,CM,surprise,binomial,0.75,0.291923,62.099200,62.33,1548.11
pupu2122_1_B,CM,surprise,binomial,1.00,0.373328,62.099200,56.27,2153.10
pupu2122_1_B,CM,surprise,leglm,0.00,0.348893,62.099200,47.20,1400.25
pupu2122_1_B,CM,surprise,leglm,0.25,0.345851,62.099200,43.00,2812.03
pupu2122_1_B,CM,surprise,leglm,0.50,0.348596,62.099200,24.13,570.44
pupu2122_1_B,CM,surprise,leglm,0.75,0.371396,62.099200,25.87,1883.49
pupu2122_1_B,CM,surprise,leglm,1.00,0.395758,62.099200,36.00,2361.47
ww1211_5_B,L,rawspectrogram,linear,0.00,0.331489,87.294900,1883.93,45816.19
ww1211_5_B,L,rawspectrogram,linear,0.25,0.343426,87.294900,753.67,59992.62
ww1211_5_B,L,rawspectrogram,linear,0.50,0.329693,87.294900,494.73,33578.31
ww1211_5_B,L,rawspectrogram,linear,0.75,0.333228,87.294900,159.00,3493.55
ww1211_5_B,L,rawspectrogram,linear,1.00,0.328089,87.294900,93.07,1850.61
ww1211_5_B,L,rawspectrogram,sepnl_spline,0.00,0.372671,87.294900,1883.93,45816.19
ww1211_5_B,L,rawspectrogram,sepnl_spline,0.25,0.378530,87.294900,753.67,59992.62
ww1211_5_B,L,rawspectrogram,sepnl_spline,0.50,0.380651,87.294900,494.73,33578.31
ww1211_5_B,L,rawspectrogram,sepnl_spline,0.75,0.388772,87.294900,159.00,3493.55
ww1211_5_B,L,rawspectrogram,sepnl_spline,1.00,0.401804,87.294900,93.07,1850.61
ww1211_5_B,L,rawspectrogram,sepnl_dists,0.00,0.371013,87.294900,1883.93,45816.19
ww1211_5_B,L,rawspectrogram,sepnl_dists,0.25,0.378813,87.294900,753.67,59992.62
ww1211_5_B,L,rawspectrogram,sepnl_dists,0.50,0.380266,87.294900,494.73,33578.31
ww1211_5_B,L,rawspectrogram,sepnl_dists,0.75,0.388334,87.294900,159.00,3493.55
ww1211_5_B,L,rawspectrogram,sepnl_dists,1.00,0.403264,87.294900,93.07,1850.61
ww1211_5_B,L,rawspectrogram,poisson,0.00,0.101444,87.294900,1.87,257.62
ww1211_5_B,L,rawspectrogram,poisson,0.25,0.171128,87.294900,65.07,1066.55
ww1211_5_B,L,rawspectrogram,poisson,0.50,0.317273,87.294900,268.20,7393.65
ww1211_5_B,L,rawspectrogram,poisson,0.75,0.335179,87.294900,117.40,1695.70
ww1211_5_B,L,rawspectrogram,poisson,1.00,0.346814,87.294900,75.33,852.58
ww1211_5_B,L,rawspectrogram,binomial,0.00,0.092586,87.294900,1.13,504.99
ww1211_5_B,L,rawspectrogram,binomial,0.25,0.116778,87.294900,53.40,604.18
ww1211_5_B,L,rawspectrogram,binomial,0.50,0.231441,87.294900,337.93,6593.65
ww1211_5_B,L,rawspectrogram,binomial,0.75,0.340347,87.294900,194.40,1895.83
ww1211_5_B,L,rawspectrogram,binomial,1.00,0.369519,87.294900,70.60,1025.71
ww1211_5_B,L,rawspectrogram,leglm,0.00,0.172554,87.294900,109.67,1050.72
ww1211_5_B,L,rawspectrogram,leglm,0.25,0.281026,87.294900,373.47,5602.84
ww1211_5_B,L,rawspectrogram,leglm,0.50,0.346103,87.294900,229.80,3568.65
ww1211_5_B,L,rawspectrogram,leglm,0.75,0.360543,87.294900,78.07,614.00
